"","merged_data.Rating","merged_data.Year","minutes","pct3PRate","pctFTRate","pctORB","pctDRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioWSPer48","ratioDBPM","X.","Rating"
"61",68,2018,0.113556554452689,0.383817475009661,-0.480413043145814,3.5592180940082,-0.685433198537551,-0.774328930817294,0.636327906589465,-0.572210019203966,-0.312639189598918,-1.0111289711374,-0.848989912480604,-0.853021696516818,-0.632921903574403,-0.938089950123625,-1.48409773657962
"62",78,2018,1.20591669799457,0.453534213263652,-0.184482615772704,-0.431089657994094,-1.17841664280488,0.344909461859818,-0.4243462232771,1.63742884283688,-0.268183589018877,0.295427891064435,0.520995689687037,-0.407204374862375,-0.598609674229275,0.763355998124743,0.481887855041913
"65",79,2019,1.12267814248507,-1.45451155980713,1.44302245294919,0.0941303367139003,1.07161035923574,0.0180522321399533,-0.420598258153896,-0.500931346234906,0.620928422581939,-0.478828027277394,1.38203632404759,0.857588755354977,1.66381370584109,0.0285099185968591,0.629356557883113
"67",73,2018,0.535403879681915,0.355948282987165,-0.384782055748793,-0.294668880147862,-0.521105383781775,-0.645566991836741,-0.420598258153896,-0.564707000996696,0.0430056150414085,0.0373425849504917,-1.00792338559291,-0.724351464277925,-0.494539424507303,0.245075100299846,-0.374765822209965
"69",68,2018,-1.91308504051242,-1.59434292101615,-1.98724135400543,-0.533405241378769,-0.382058771296119,-0.0909001777666681,-0.488061630371558,-0.613476619343948,-1.91304081048039,-3.02742042515258,-0.70360157760461,-0.246297975142965,0.144241300831128,0.812527485456678,-1.48409773657962
"70",88,2019,1.5342082641691,-1.56730745344732,1.34802072541632,-0.0627535578092669,0.565986313833353,1.99900513953307,-0.41310232790749,-0.545949455478523,0.946936160168905,0.537382865546256,1.72765264862867,0.560778858053197,1.17772147290849,0.763355998124743,1.68997108090088
"72",74,2018,0.852844528005281,-1.5808269218053,1.34802072541632,0.182803842313951,1.07161035923574,-0.744614637206397,2.13551395587083,-0.422149655058577,0.546835754948538,-0.624001011966487,0.332766324965261,-0.0172771918012465,0.941594359750981,-0.13502816927819,-0.185797629811158
"73",76,2019,0.231547334857799,-1.59434292101615,1.97951761702423,0.21690903677551,0.98312615129032,-0.804043224428191,2.13551395587083,-0.440907200576751,0.280102151468293,-0.978868307873159,0.398282721689202,0.32102400001085,0.665494806777559,-0.421507004355692,0.164586141946783
"75",87,2019,1.49754956408092,0.184312043882085,1.1606300832815,-0.260563685686304,0.578626914968412,1.29576685740852,-0.450581979139524,2.7628815739273,0.13191681620149,1.84393972774809,1.85063472781079,0.572412159180192,0.185680533534992,0.660818162494064,1.59204296632118
"77",79,2018,0.953848663529549,-0.342005970161783,-0.229890639872007,0.148698647852393,0.945204347885142,-0.0809954132297025,-0.431842153523507,-0.564707000996696,-0.357094790178959,1.16646579919899,0.836716006293023,0.0575059322085759,-0.206852183341018,-0.787088947658043,0.629356557883113
